ratinguser,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,ratingprop,good_label,conve_label,impre_label,superb_label,reviewamount,randomrate,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,cleanaccom,landmarknear,,,
9.7,0,0,1,0,0,0,0,0,9.1,0,0,0,1,525,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
4.8,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
4.5,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.5,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,4,0,3,0,0,4,0,1,4,2,7,5,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,4,1,0,0,0,0,1,0,0,1,0,-1,1,Sate Building,,,
5.4,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,7.2,0,1,0,0,35,4,0,2,0,1,3,0,1,4,0,8,8,1,Sate Building,,,
9.1,0,1,0,0,0,0,0,0,8.1,0,1,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,0,0,0,0,0,0,0,0,1,1,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,1,0,0,1,0,1,0,0,1,0,-1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,1,1,1,0,1,0,1,1,2,1,-1,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,0,1,0,0,1,0,0,1,1,2,1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1447,4,1,2,1,0,2,0,1,4,2,5,3,1,Sate Building,,,
6.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,4,0,1,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1762,4,1,0,1,1,0,1,0,0,1,0,-1,1,Sate Building,,,
6.3,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,4,0,3,0,0,2,0,2,4,0,4,4,0,Sate Building,,,
6.2,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,4,0,0,0,0,1,0,0,1,0,2,2,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,4,1,0,1,0,0,0,0,0,1,0,-1,0,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,4,0,2,0,0,3,0,1,3,0,4,4,0,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,747,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,4,0,0,0,0,1,0,0,0,0,1,1,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,4,0,0,0,0,1,0,0,1,0,1,1,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,4,1,0,1,1,1,0,0,1,3,3,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,4,0,2,0,0,2,0,1,1,0,2,2,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2437,4,0,0,0,2,0,1,0,0,1,1,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,4,1,1,1,1,0,2,0,0,2,1,-1,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,4,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,4,3,0,2,1,0,1,0,0,3,0,-3,1,Sate Building,,,
5.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2546,4,0,0,0,0,0,0,0,0,1,1,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,4,1,1,0,1,2,1,1,1,1,5,4,1,Sate Building,,,
6.9,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,4,0,0,0,1,1,1,1,1,1,2,1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,4,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
6.6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,2093,4,0,2,0,0,5,0,1,5,0,5,5,1,Sate Building,,,
5.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,2752,4,1,0,1,0,0,1,0,0,1,0,-1,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,8147,4,1,0,1,1,1,1,0,1,1,1,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,8147,4,1,1,1,1,1,1,1,1,1,1,0,1,Sate Building,,,
6.9,0,0,0,1,0,0,0,0,8.7,0,0,1,0,8147,4,3,0,3,2,0,3,1,0,3,0,-3,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,8147,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,4,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,9.1,0,0,0,1,292,4,0,1,0,0,1,0,0,1,0,2,2,0,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,2,0,0,4,0,1,4,0,4,4,0,Sate Building,,,
10,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,2,0,0,6,1,3,4,0,7,7,1,Sate Building,,,
10,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,3,1,1,3,0,0,2,2,3,1,1,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,1,0,0,2,1,0,2,1,3,2,1,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,9.4,0,0,0,1,20,4,0,1,0,0,2,0,0,2,0,5,5,1,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,8.3,0,0,1,0,859,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,1,0,0,0,0,0,8.3,0,0,1,0,859,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.2,0,0,1,0,0,0,0,0,8.3,0,0,1,0,859,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.7,0,0,1,0,0,0,0,0,8.3,0,0,1,0,859,4,1,0,1,2,3,1,2,1,3,5,2,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,1361,4,1,1,0,0,1,0,1,1,1,1,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,1361,4,1,1,2,1,5,1,2,4,3,6,3,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,1361,4,0,1,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,1361,4,0,1,0,0,1,0,1,1,0,3,3,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,12255,4,1,0,1,1,0,1,0,0,1,0,-1,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,12255,4,0,1,0,1,0,0,0,1,1,3,2,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,12255,4,0,0,2,0,0,0,0,1,3,2,-1,1,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.6,0,0,1,0,12255,4,0,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,8.6,0,0,1,0,1303,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6,0,0,1,0,0,0,0,0,8.6,0,0,1,0,1303,4,1,1,0,0,3,0,0,4,1,5,4,1,Sate Building,,,
8.8,0,0,1,0,0,0,0,0,8.6,0,0,1,0,1303,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.8,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2617,4,0,1,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2617,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2617,4,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2617,4,0,1,0,0,3,0,1,3,0,3,3,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,8.5,0,0,1,0,1496,4,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
8.8,0,0,1,0,0,0,0,0,8.5,0,0,1,0,1496,4,0,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
9.1,0,0,1,0,0,0,0,0,8.5,0,0,1,0,1496,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,8.5,0,0,1,0,1496,4,0,1,0,0,3,0,0,2,0,3,3,1,Sate Building,,,
8.4,0,0,1,0,0,0,0,0,8.5,0,0,1,0,1496,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,950,4,0,0,0,0,0,0,0,1,1,2,1,1,Sate Building,,,
6.3,0,0,0,1,0,0,0,0,8.2,0,1,0,0,950,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,950,4,0,2,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.2,0,1,0,0,950,4,0,1,0,0,1,0,0,1,1,2,1,1,Sate Building,,,
5.6,0,0,0,1,0,0,0,0,8.1,0,1,0,0,111,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.1,0,1,0,0,111,4,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
5.9,0,0,0,1,0,0,0,0,8.1,0,1,0,0,111,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,9029,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,9029,4,0,2,0,0,5,0,1,4,0,6,6,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,9029,4,0,1,0,1,2,0,0,3,0,3,3,1,Sate Building,,,
5.2,0,0,0,1,0,0,0,0,8.8,0,0,1,0,9029,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,9.1,0,0,0,1,601,4,0,1,1,0,0,1,0,0,4,1,-3,0,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,9.1,0,0,0,1,601,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,6006,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
5.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,6006,4,0,1,0,0,0,0,0,0,0,2,2,0,Sate Building,,,
8,0,0,0,1,0,0,0,0,8.3,0,0,1,0,6006,4,0,1,0,0,2,0,1,1,0,4,4,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,6006,4,1,2,0,0,2,0,2,2,0,2,2,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,5362,4,0,0,0,0,0,0,0,0,0,2,2,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,5362,4,1,0,0,0,1,1,0,1,1,1,0,0,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,5362,4,0,0,0,0,1,0,0,1,0,1,1,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,5362,4,0,1,0,0,1,0,0,1,0,2,2,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,5362,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,5362,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,4969,4,1,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,4969,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,1,0,0,0,0,0,0,8.2,0,0,1,0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.8,0,1,0,0,0,0,0,0,8.2,0,0,1,0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,8989,4,1,0,1,1,0,1,0,0,1,0,-1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,8989,4,0,1,0,0,1,0,1,1,0,2,2,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,7.5,0,1,0,0,967,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.1,0,0,0,1,0,0,0,0,7.5,0,1,0,0,967,4,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,7.5,0,1,0,0,967,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
5.8,0,0,0,1,0,0,0,0,7.5,0,1,0,0,967,4,0,2,0,0,3,0,1,3,0,3,3,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,7.5,0,1,0,0,967,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,2,6,0,3,7,3,1,8,4,12,8,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,1,0,0,2,0,1,2,0,3,3,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,1,1,0,1,0,0,3,1,3,2,1,Sate Building,,,
9.7,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,1,0,0,1,0,1,1,0,1,1,1,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,1,0,1,4,1,1,4,1,4,3,1,Sate Building,,,
9.1,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,1,0,0,1,0,0,2,1,2,1,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.9,0,0,1,0,624,4,0,1,0,1,1,1,2,1,1,1,0,0,Sate Building,,,
8.8,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,0,0,0,0,0,0,0,0,1,1,0,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,1,0,0,0,0,0,0,0,3,3,0,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,1,0,0,3,0,0,3,0,4,4,0,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.1,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,0,0,0,6,0,1,4,0,7,7,0,Sate Building,,,
8.8,0,0,1,0,0,0,0,0,8.9,0,0,1,0,950,4,0,0,0,0,0,0,0,0,0,1,1,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5055,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5055,4,0,1,0,0,1,0,1,1,0,2,2,0,Sate Building,,,
8.8,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5055,4,0,2,0,0,2,0,1,2,0,2,2,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5055,4,0,1,0,0,1,0,1,1,0,2,2,0,Sate Building,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5055,4,0,0,1,0,0,0,0,0,1,0,-1,0,Sate Building,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5055,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,0,2,0,0,1,0,1,2,1,-1,0,Sate Building,,,
9.7,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,3,0,0,3,0,0,2,0,4,4,0,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,Sate Building,,,
9.1,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,2,0,0,3,1,0,2,0,7,7,0,Sate Building,,,
8.9,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,0,0,0,0,0,0,0,0,1,1,1,Sate Building,,,
8.9,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,1,0,0,3,0,1,3,0,4,4,1,Sate Building,,,
8.7,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
9.1,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,2,0,0,2,0,1,1,0,3,3,1,Sate Building,,,
9.4,0,0,1,0,0,0,0,0,8.5,0,0,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.5,0,0,1,0,0,0,0,0,7.9,0,1,0,0,970,4,0,0,0,0,1,0,0,1,0,1,1,1,Sate Building,,,
10,0,0,1,0,0,0,0,0,7.9,0,1,0,0,970,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.4,0,0,1,0,0,0,0,0,7.9,0,1,0,0,970,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
6,0,0,1,0,0,0,0,0,7.9,0,1,0,0,970,4,0,0,0,0,0,0,0,0,0,0,0,1,Sate Building,,,
8.2,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2700,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2700,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
5.8,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2700,4,0,2,2,1,1,1,0,3,4,4,0,1,Geological Museum,,,
10,0,0,0,1,0,0,0,0,8.3,0,0,1,0,2700,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,1,1,1,0,1,0,1,1,2,1,-1,1,Geological Museum,,,
6.2,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,4,0,0,1,0,0,0,0,1,0,3,3,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,4,0,0,0,0,2,0,0,1,1,3,2,1,Geological Museum,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,2896,4,0,0,0,0,0,0,0,0,1,1,0,1,Geological Museum,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,4,0,1,0,0,2,0,0,2,0,2,2,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,1737,4,0,0,0,0,1,0,0,1,0,2,2,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
10,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,4,1,0,1,1,0,1,1,0,1,1,0,1,Geological Museum,,,
6,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,4,0,2,0,0,2,0,1,2,0,2,2,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1513,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,4,2,2,0,1,3,0,2,5,2,5,3,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,4,0,1,0,0,2,1,1,2,1,2,1,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,675,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,4,2,5,1,1,2,1,1,2,6,6,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,4,1,0,1,1,1,1,0,1,1,2,1,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,4,0,5,0,2,5,2,1,6,4,10,6,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,4,0,0,2,0,0,0,0,0,2,0,-2,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,1882,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
6,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,1,0,0,3,0,1,3,0,4,4,1,Geological Museum,,,
9.7,0,0,1,0,0,0,0,0,8.5,0,0,1,0,144,4,0,1,0,0,3,0,0,2,1,4,3,1,Geological Museum,,,
8.5,0,0,1,0,0,0,0,0,8.5,0,0,1,0,144,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,4,0,1,1,0,2,0,0,3,2,7,5,1,Geological Museum,,,
5.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,4,0,0,0,0,1,0,0,1,0,1,1,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,7303,4,0,1,0,0,1,0,0,1,0,1,1,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
6.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,1129,4,0,0,0,0,1,0,0,1,0,3,3,1,Geological Museum,,,
6.2,1,0,0,0,0,0,0,0,8.1,0,1,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,2,0,0,2,0,2,2,1,2,1,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,1,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,1,0,0,0,1,0,0,1,0,2,2,1,Geological Museum,,,
9.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,5306,4,0,0,0,0,0,0,0,0,0,0,0,1,Geological Museum,,,
8.8,0,0,0,1,0,0,0,0,8,0,1,0,0,5429,4,0,0,0,0,0,0,0,0,0,1,1,1,Geological Museum,,,
5.5,0,0,0,1,0,0,0,0,8,0,1,0,0,5429,4,0,1,0,0,1,1,0,1,0,3,3,1,Geological Museum,,,
